Security Start Date,Company Name,Country of Incorporation,LSE Market,FCA Listing Category,ISIN,Security Name,TIDM,Mkt Cap £m,Shares in Issue,Industry,Supersector,Sector,Subsector,Group,MarketSegmentCode,MarketSectorCode,Trading Currency,,,,,,,,,,,,,,,,,,
31-Jan-08,MANX FINANCIAL GROUP PLC           ,IM,AIM,,IM00B28ZPX83,ORD NPV                                 ,MFX  ,8.548383605,"102,070,252.00",Financials,Financial Services,Financial Services,Consumer Finance,8773,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
10-Feb-14,MANX TELECOM PLC                   ,IM,AIM,,IM00BHY3RF70,ORD GBP0.002                            ,MANX ,224.78997613,"112,959,787.00",Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,6535,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
3-Mar-08,MARECHALE CAPITAL PLC              ,GB,AIM,,GB0005401087,ORD GBP0.01                             ,MAC  ,0.78656115,"52,437,410.00",Financials,Financial Services,Financial Services,Investment Services,8777,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
19-May-06,MARIANA RESOURCES                  ,GG,AIM,,GG00BD3GC324,ORD GBP0.001                            ,MARL ,64.7901828,"119,981,820.00",Basic Materials,Basic Resources,Mining,Gold Mining,1777,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
27-Jan-16,MARKET TECH HLDG LTD               ,GG,UK Main Market,Standard Shares,GG00BSSWD593,ORD GBP0.1                              ,MKT ,823.523019695,"469,913,278.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,SSMU,SMEU,GBX,,,,,,,,,,,,,,,,,,
19-Mar-02,MARKS & SPENCER GROUP              ,GB,UK Main Market,Premium Equity Commercial Companies,GB0031274896,ORD GBP0.25                             ,MKS ,5425.024980555,"1,573,839,565.00",Consumer Services,Retail,General Retailers,Broadline Retailers,5373,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
31-Mar-16,MARLOWE PLC                        ,GB,AIM,,GB00BD8SLV43,ORD GBP0.5                              ,MRL  ,35.799568975,"21,372,877.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
6-Jun-80,MARSH & MCLENNAN COS INC           ,US,International Main Market,Standard Shares,US5717481023,COM USD1                                ,MHM ,33814.0306055946,"656,595,460.00",Financials,Insurance,Nonlife Insurance,Insurance Brokers,8534,SSX4,SXSN,USD,,,,,,,,,,,,,,,,,,
2-Apr-15,MARSHALL MOTOR HLDGS PLC           ,GB,AIM,,GB00BVYB2Q58,ORD GBP0.64                             ,MMH  ,126.53732937,"77,392,862.00",Consumer Services,Retail,General Retailers,Specialty Retailers,5379,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
8-Jul-04,MARSHALLS                          ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B012BV22,ORD  GBP0.25                            ,MSLH,620.01042074,"196,953,755.00",Industrials,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2353,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
23-May-47,MARSTON'S PLC                      ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B1JQDM80,ORD GBP0.07375                          ,MARS,831.542363417,"570,722,281.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
23-May-47,MARSTON'S PLC                      ,GB,UK Main Market,Standard Shares,GB0009772459,6% CUM PRF(PTG)STK GBP1                 ,92IP,831.542363417,"75,000.00",Consumer Services,Travel & Leisure,Travel & Leisure,Restaurants & Bars,5757,SSX4,SXSN,GBX,,,,,,,,,,,,,,,,,,
10-May-85,MARTIN CURRIE ASIA UNCONSTND TR PLC,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0005695126,ORD GBP0.50                             ,MCP ,116.45426562,"36,165,921.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
22-Mar-99,MARTIN CURRIE GLOBAL PORTFOLIO TST ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0005372411,ORD GBP0.05                             ,MNP ,188.38822842,"91,008,806.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
18-Dec-13,MARTINCO PLC                       ,GB,AIM,,GB00BH0WFH67,ORD GBP0.01                             ,MCO  ,28.05,"22,000,000.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Services,8637,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
18-Dec-00,MARUWA CO LTD                      ,JP,International Main Market,Standard Shares,JP3879250003,NPV                                     ,MAW ,321.579969311261,"12,372,000.00",Industrials,Industrial Goods & Services,Electronic & Electrical Equipment,Electrical Components & Equipment,2733,SSX4,SXSN,JPY,,,,,,,,,,,,,,,,,,
8-Dec-08,MARWYN VALUE INVESTORS LTD         ,KY,International Main Market,,KYG5897M1740,ORD GBP0.000001                         ,MVI ,117.74866752,"79,292,032.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SFM2,SFQQ,GBX,,,,,,,,,,,,,,,,,,
19-Aug-10,MASAWARA PLC                       ,JE,AIM,,JE00B42XFD25,ORD USD0.01                             ,MASA ,54.764107005,"123,065,409.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
27-Oct-06,MATCHTECH GROUP PLC                ,GB,AIM,,GB00B1FMDQ43,ORD GBP0.01                             ,MTEC ,111.3186599,"29,884,204.00",Industrials,Industrial Goods & Services,Support Services,Business Training & Equipment Agencies,2793,AMSM,ASM7,GBX,,,,,,,,,,,,,,,,,,
11-Jul-14,MATOMY MEDIA GROUP LTD             ,IL,International Main Market,,IL0011316978,ILS0.01 WI (DI)                         ,MTMY,74.443811525,"89,962,310.00",Consumer Services,Media,Media,Media Agencies,5555,HGS1,HG10,GBX,,,,,,,,,,,,,,,,,,
23-Nov-05,MATTIOLI WOODS                     ,GB,AIM,,GB00B0MT3Y97,ORD GBP0.01                             ,MTW  ,155.1444321,"23,831,710.00",Financials,Financial Services,Financial Services,Asset Managers,8771,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
10-Apr-01,MAVEN INCOME & GROWTH VCT 2 PLC    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0030367451,ORD GBP0.10                             ,MIG2,17.8740195975,"38,233,197.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
12-Dec-01,MAVEN INCOME & GROWTH VCT 3 PLC    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0031153769,ORD GBP0.10                             ,MIG3,33.8168821925,"39,667,897.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
17-Feb-05,MAVEN INCOME & GROWTH VCT 4 PLC    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B043QW84,ORD GBP0.1                              ,MAV4,46.979243625,"52,490,775.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
4-Dec-00,MAVEN INCOME & GROWTH VCT 5 PLC    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0002057536,ORD GBP0.10                             ,MIG5,26.2424306,"72,392,912.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
4-Apr-00,MAVEN INCOME & GROWTH VCT 6 PLC    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00B1BV3Z44,ORD GBP0.1                              ,MIG6,14.345655695,"28,407,239.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
6-Apr-00,MAVEN INCOME & GROWTH VCT PLC      ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0004122858,ORD GBP0.10                             ,MIG1,34.507465425,"51,122,171.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
29-Mar-16,MAXCYTE INC                        ,US,AIM,,US57777K1060,ORD USD0.01 DI REG S                    ,MXCT ,36.764622505,"43,508,429.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,ASX1,AMSR,GBX,,,,,,,,,,,,,,,,,,
7-May-15,MAYAIR GROUP PLC                   ,JE,AIM,,JE00BWV6BD02,ORD NPV                                 ,MAYA ,32.918125,"42,475,000.00",Industrials,Industrial Goods & Services,Industrial Engineering,Industrial Machinery,2757,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
14-Jan-13,MAYAN ENERGY LTD                   ,VG,AIM,,VGG5S26K1079,ORD NPV (DI)                            ,MYN  ,2.373089597645,"10,098,253,607.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
7-Oct-04,MBL GROUP PLC                      ,GB,AIM,,GB00B0W48T45,ORD GBP0.075                            ,MUBL ,2.450559675,"17,196,910.00",Consumer Services,Media,Media,Broadcasting & Entertainment,5553,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
18-Oct-06,MCB BANK LTD                       ,PK,PSM,Standard GDRs,US5792331077,GDR EACH REPR 2 ORD 144A SPON           ,MCBA,22.9897087769999,0.00,Financials,Banks,Banks,Banks,8355,MISC,INPE,USD,,,,,,,,,,,,,,,,,,
18-Oct-06,MCB BANK LTD                       ,PK,PSM,Standard GDRs,US5792332067,GDR EACH REPR 2 ORD 'REGS'SPON          ,MCBS,22.9897087769999,"8,622,100.00",Financials,Banks,Banks,Banks,8355,IOBU,IPLN,USD,,,,,,,,,,,,,,,,,,
13-Jul-95,MCBRIDE                            ,GB,UK Main Market,Premium Equity Commercial Companies,GB0005746358,ORD GBP0.10                             ,MCB ,280.4236170675,"181,798,131.00",Consumer Goods,Personal & Household Goods,Household Goods & Home Construction,Nondurable Household Products,3724,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
11-Nov-15,MCCARTHY & STONE PLC               ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BYNVD082,ORD GBP0.08                             ,MCS ,1097.732642967,"537,314,069.00",Consumer Goods,Personal & Household Goods,Household Goods & Home Construction,Home Construction,3728,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
28-Feb-14,MCCOLL'S RETAIL GROUP PLC          ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BJ3VW957,ORD GBP0.001                            ,MCLS,191.18680484,"115,172,774.00",Consumer Services,Retail,Food & Drug Retailers,Food Retailers & Wholesalers,5337,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
22-Jul-59,MCKAY SECURITIES                   ,GB,UK Main Market,Premium Equity Commercial Companies,GB0005522007,ORD GBP0.20                             ,MCKS,173.14109334,"93,716,424.00",Financials,Real Estate,Real Estate Investment Trusts,Industrial & Office REITs,8671,SET3,ON15,GBX,,,,,,,,,,,,,,,,,,
17-Oct-12,MD MEDICAL GROUP INVEST PLC        ,CY,International Main Market,Standard GDRs,US55279C2008,GDR EACH REPR 1 SHR REGS(SPONS)         ,MDMG,995.216007957531,"150,157,051.00",Health Care,Health Care,Health Care Equipment & Services,Health Care Providers,4533,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
23-Jun-08,MEARS GROUP                        ,GB,UK Main Market,Premium Equity Commercial Companies,GB0005630420,ORD GBP0.01                             ,MER ,485.68776155,"108,533,578.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
27-Aug-14,MEDAPHOR GROUP PLC                 ,GB,AIM,,GB00BN791Q39,ORD GBP0.01                             ,MED  ,13.5568948,"31,898,576.00",Health Care,Health Care,Health Care Equipment & Services,Medical Equipment,4535,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
17-Jul-89,MEDIA & INCOME TRUST               ,GB,UK Main Market,,GB0009216283,ORD GBP0.025                            ,MEI ,0,"131,766,154.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX3,SQNC,GBX,,,,,,,,,,,,,,,,,,
17-Jul-89,MEDIA & INCOME TRUST               ,GB,UK Main Market,,GB0030358831,PREF INC GBP0.01                        ,MEIP,0,"15,670,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,MISL,STBL,GBX,,,,,,,,,,,,,,,,,,
22-Feb-05,MEDIAZEST                          ,GB,AIM,,GB00B064NT52,ORD GBP0.001                            ,MDZ  ,1.6736729949,"1,239,757,774.00",Consumer Services,Media,Media,Media Agencies,5555,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
15-Feb-16,MEDICLINIC INTERNATIONAL PLC       ,GB,UK Main Market,Premium Equity Commercial Companies,GB00B8HX8Z88,ORD GBP0.10                             ,MDC ,8185.22545092,"800,902,686.00",Health Care,Health Care,Health Care Equipment & Services,Health Care Providers,4533,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
2-Nov-06,MEDICX FUND LTD                    ,GG,UK Main Market,Premium Equity Closed Ended Investment Funds,GG00B1DVQL92,ORD NPV                                 ,MXF ,354.7371711825,"386,634,519.00",Financials,Real Estate,Real Estate Investment & Services,Real Estate Holding & Development,8633,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
18-Nov-08,MEDILINK-GLOBAL UK LTD             ,JE,AIM,,JE00B3FFC377,ORD GBP0.05                             ,MEDI ,0.9111900225,"121,492,003.00",Industrials,Industrial Goods & Services,Support Services,Financial Administration,2795,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
3-Dec-12,MEGAFON(PJSC)                      ,RU,International Main Market,Standard GDRs,US58517T2096,GDR EACH REPR 1 ORD REG S               ,MFON,4794.13325999998,"620,000,000.00",Telecommunications,Telecommunications,Mobile Telecommunications,Mobile Telecommunications,6575,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
3-Dec-12,MEGAFON(PJSC)                      ,RU,International Main Market,Standard GDRs,US58517T1007,GDR EACH REPR 1 ORD 144A                ,17GK,4794.13325999998,0.00,Telecommunications,Telecommunications,Mobile Telecommunications,Mobile Telecommunications,6575,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
28-Apr-47,MEGGITT PLC                        ,GB,UK Main Market,Premium Equity Commercial Companies,GB0005758098,ORD GBP0.05                             ,MGGT,3578.514946398,"764,150,106.00",Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,2713,STMM,F25F,GBX,,,,,,,,,,,,,,,,,,
24-Nov-43,MEIKLES LTD                        ,ZW,International Main Market,Standard Shares,ZW0009012114,ORD ZWR0.1                              ,MIK ,0,"150,258,617.00",Consumer Services,Travel & Leisure,Travel & Leisure,Hotels,5753,SSX4,SXSN,USD,,,,,,,,,,,,,,,,,,
31-Aug-16,MELROSE INDUSTRIES PLC             ,GB,UK Main Market,Standard Shares,GB00BZ1G4322,ORD GBP0.06857143                       ,MRO ,2792.38495172,"1,886,746,589.00",Industrials,Industrial Goods & Services,Industrial Engineering,Industrial Machinery,2757,SSMU,SMEU,GBX,,,,,,,,,,,,,,,,,,
31-Jul-15,MENHADEN CAPITAL PLC               ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB00BZ0XWD04,ORD GBP0.01                             ,MHN ,46.40000058,"80,000,001.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSQ3,SQQ3,GBX,,,,,,,,,,,,,,,,,,
3-Oct-62,MENZIES(JOHN)                      ,GB,UK Main Market,Premium Equity Commercial Companies,GB0005790059,ORD GBP0.25                             ,MNZS,358.58199888,"59,869,872.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,SSMM,SSC5,GBX,,,,,,,,,,,,,,,,,,
3-Oct-62,MENZIES(JOHN)                      ,GB,UK Main Market,Standard Shares,GB0005790273,9% CUM PRF GBP1                         ,68HN,358.58199888,"1,215,177.00",Industrials,Industrial Goods & Services,Support Services,Business Support Services,2791,SSX4,SXSN,GBX,,,,,,,,,,,,,,,,,,
21-Jul-52,MERCANTILE INVESTMENT TST PLC(THE) ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0005794036,ORD GBP0.25                             ,MRC ,1563.15841832,"93,156,044.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
21-Jul-52,MERCANTILE INVESTMENT TST PLC(THE) ,GB,UK Main Market,Standard Debt,GB0005795009,4.25% PERP DEB STK                      ,71HN,1563.15841832,"3,850,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,MISL,STBL,GBP,,,,,,,,,,,,,,,,,,
9-Mar-54,MERCHANTS TRUST                    ,GB,UK Main Market,Premium Equity Closed Ended Investment Funds,GB0005800072,ORD GBP0.25                             ,MRCH,439.81133971,"103,759,877.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSMM,SSC6,GBX,,,,,,,,,,,,,,,,,,
9-Mar-54,MERCHANTS TRUST                    ,GB,UK Main Market,Standard Shares,GB0005800296,3.65% CUM PRF GBP1                      ,72HN,439.81133971,"1,178,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,SSX4,SXSN,GBX,,,,,,,,,,,,,,,,,,
9-Mar-54,MERCHANTS TRUST                    ,GB,UK Main Market,Standard Debt,GB0005800858,4% PERP DEB STK                         ,73HN,439.81133971,"1,375,000.00",Financials,Equity Investment Instruments,Equity Investment Instruments,Equity Investment Instruments,8985,MISL,STBL,GBP,,,,,,,,,,,,,,,,,,
18-Dec-14,MERCIA TECHNOLOGIES PLC            ,GB,AIM,,GB00BSL71W47,ORD GBP0.00001                          ,MERC ,109.79862522,"215,291,422.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
29-May-12,MERCOM CAPITAL PLC                 ,GB,AIM,,GB00B979BX21,ORD GBP0.001                            ,MMO  ,0.99315480375,"29,426,809.00",Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,533,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
9-Jun-16,MEREO BIOPHARMA GROUP LTD          ,GB,AIM,,GB00BZ4G2K23,ORD GBP0.003                            ,MPH  ,201.38669774,"64,340,798.00",Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,4573,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
10-Dec-85,MERIVALE MOORE                     ,GB,UK Main Market,Standard Debt,GB0005786594,10.5% 1ST MTG DEB STK 2020              ,67HN,0,"10,200,000.00",,,,,6,MISL,STBL,GBP,,,,,,,,,,,,,,,,,,
13-Nov-13,MERLIN ENTERTAINMENTS PLC          ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BDZT6P94,GBP0.01                                 ,MERL,4866.994699632,"1,013,746,032.00",Consumer Services,Travel & Leisure,Travel & Leisure,Recreational Services,5755,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
31-May-01,METAL TIGER PLC                    ,GB,AIM,,GB0030493232,ORD GBP0.0001                           ,MTR  ,21.3044049405,"604,380,282.00",Financials,Financial Services,Financial Services,Specialty Finance,8775,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
22-Oct-04,METALS EXPLORATION PLC             ,GB,AIM,,GB00B0394F60,ORD GBP0.01                             ,MTL  ,114.89942132125,"1,955,734,831.00",Basic Materials,Basic Resources,Mining,General Mining,1775,AIM ,AIM ,GBX,,,,,,,,,,,,,,,,,,
1-Apr-10,METMINCO LTD                       ,AU,AIM,,AU000000MNC7,NPV                                     ,MNC  ,6.27556717725,"3,586,038,387.00",Basic Materials,Basic Resources,Mining,General Mining,1775,ASQ1,AMQ1,GBX,,,,,,,,,,,,,,,,,,
10-Mar-16,METRO BANK PLC                     ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BZ6STL67,ORD GBP0.000001                         ,MTRO,1923.8475408,"80,260,640.00",Financials,Banks,Banks,Banks,8355,STMM,25FS,GBX,,,,,,,,,,,,,,,,,,
15-May-08,MHP SA                             ,LU,International Main Market,Standard GDRs,US55302T2042,GDR EACH REPR 1 ORD SHARE 'REGS'        ,MHPC,775.476385319997,"108,290,000.00",Consumer Goods,Food & Beverage,Food Producers,Food Products,3577,IOBE,LLHE,USD,,,,,,,,,,,,,,,,,,
15-May-08,MHP SA                             ,LU,International Main Market,Standard GDRs,US55302T1051,GDR EACH REPR 1 ORD SHARE '144A'        ,71HT,775.476385319997,0.00,Consumer Goods,Food & Beverage,Food Producers,Food Products,3577,MISC,INTM,USD,,,,,,,,,,,,,,,,,,
26-May-04,MICHELMERSH BRICK HLDGS            ,GB,AIM,,GB00B013H060,ORD GBP0.2                              ,MBH  ,61.02605506,"80,829,212.00",Industrials,Construction & Materials,Construction & Materials,Building Materials & Fixtures,2353,AIMI,AIMT,GBX,,,,,,,,,,,,,,,,,,
20-Nov-14,MICRO FOCUS INTERNATIONAL          ,GB,UK Main Market,Premium Equity Commercial Companies,GB00BQY7BX88,ORD GBP0.10                             ,MCRO,4564.25599518,"228,441,241.00",Technology,Technology,Software & Computer Services,Software,9537,SET1,FS10,GBX,,,,,,,,,,,,,,,,,,
